Dana	42.107242	-94.23835
Danbury	42.236429	-95.721581
Danville	40.859951	-91.314519
Davenport	41.55682	-90.603948
Davis City	40.640009	-93.812586
Dawson	41.843089	-94.220319
Dayton	42.262208	-94.071108
Decatur	40.742661	-93.832801
Decorah	43.301618	-91.78475
Dedham	41.908421	-94.823323
Deep River	41.581637	-92.37293
Defiance	41.825022	-95.340111
Delaware	42.472106	-91.338269
Delhi	42.433719	-91.325945
Delmar	41.998881	-90.607872
Deloit	42.097191	-95.317341
Delphos	40.663177	-94.339571
Delta	41.322766	-92.33057
Denison	42.016443	-95.352861
Denmark	40.734325	-91.338403
Denver	42.66822	-92.333942
Derby	40.930296	-93.456521
Des Moines	41.57259	-93.610243
De Soto	41.537777	-94.009953
DeWitt	41.822712	-90.544087
Dexter	41.515385	-94.227621
Diagonal	40.810899	-94.341853
Diamondhead Lake	41.554649	-94.259961
Dickens	43.133805	-95.022243
Dike	42.464121	-92.625566
Dixon	41.742124	-90.782371
Dolliver	43.463561	-94.614271
Donahue	41.691534	-90.67463
Donnellson	40.645318	-91.564097
Doon	43.279281	-96.233092
Douds	40.844631	-92.073239
Dougherty	42.922017	-93.036127
Dow City	41.927465	-95.494419
Downey	41.611924	-91.347253
Dows	42.658364	-93.502041
Drakesville	40.798556	-92.481309
Dubuque	42.498901	-90.707258
Dumont	42.752196	-92.973652
Duncan	43.10822	-93.702135
Duncombe	42.469788	-93.996792
Dundee	42.579284	-91.546457
Dunkerton	42.568498	-92.16002
Dunlap	41.851949	-95.601935
Durango	42.561962	-90.775364
Durant	41.601134	-90.91381
Dyersville	42.481486	-91.116598
Dysart	42.172071	-92.309095
Eagle Grove	42.666336	-93.902429
Earlham	41.49441	-94.122283
Earling	41.776283	-95.419014
Earlville	42.482667	-91.27011
Early	42.461098	-95.152411
East Amana	41.808555	-91.852699
East Peru	41.227029	-93.929512
Eddyville	41.159335	-92.630333
Edgewood	42.644237	-91.402209
Elberon	42.005532	-92.316108
Eldon	40.918004	-92.218227
Eldora	42.360533	-93.101295
Eldridge	41.639034	-90.580918
Elgin	42.955417	-91.635366
Elkader	42.857388	-91.402831
Elkhart	41.794237	-93.523233
Elk Horn	41.593091	-95.061252
Elkport	42.741818	-91.274767
Elk Run Heights	42.468845	-92.256048
Elliott	41.149365	-95.162954
Ellston	40.840071	-94.108367
Ellsworth	42.310239	-93.581877
Elma	43.245705	-92.438689
Ely	41.880328	-91.586323
Emerson	41.01798	-95.402725
Emmetsburg	43.114798	-94.679579
Epworth	42.446542	-90.931383
Essex	40.832802	-95.305347
Estherville	43.399735	-94.834216
Evansdale	42.465698	-92.269402
Everly	43.16513	-95.317533
Exira	41.591425	-94.881335
Exline	40.649101	-92.843177
Fairbank	42.640139	-92.047788
Fairfax	41.925493	-91.777812
Fairfield	41.006376	-91.966628
Fairport	41.439676	-90.924078
Farley	42.443736	-91.009182
Farmersburg	42.959343	-91.366709
Farmington	40.638812	-91.738964
Farnhamville	42.276475	-94.407713
Farragut	40.720099	-95.480798
Fayette	42.841755	-91.803755
Fenton	43.218435	-94.427898
Ferguson	41.938595	-92.862908
Fertile	43.262295	-93.423199
Floris	40.8645	-92.332647
Floyd	43.128185	-92.739944
Fonda	42.581699	-94.845519
Fontanelle	41.290039	-94.560204
Forest City	43.257083	-93.636556
Fort Atkinson	43.144264	-91.93449
Fort Dodge	42.509863	-94.175675
Fort Madison	40.620781	-91.34947
Fostoria	43.242964	-95.154941
Franklin	40.666797	-91.511823
Fraser	42.127167	-93.974209
Fredericksburg	42.964777	-92.196496
Frederika	42.883394	-92.306017
Fredonia	41.284311	-91.339167
Fremont	41.212483	-92.433721
Fruitland	41.34745	-91.128785
Frytown	41.571949	-91.732134
Galt	42.693538	-93.604621
Galva	42.505659	-95.418037
Garber	42.744245	-91.260656
Garden City	42.245521	-93.395378
Garden Grove	40.826715	-93.606882
Garnavillo	42.866688	-91.23624
Garner	43.099971	-93.603118
Garrison	42.145031	-92.144201
Garwin	42.093481	-92.679118
Geneva	42.674846	-93.129833
George	43.341873	-96.003257
Gibson	41.480255	-92.392156
Gilbert	42.106197	-93.646053
Gilbertville	42.418279	-92.214115
Gillett Grove	43.016331	-95.036759
Gilman	41.878881	-92.788118
Gilmore City	42.726804	-94.436817
Gladbrook	42.186106	-92.715088
Glenwood	41.044701	-95.740606
Glidden	42.057776	-94.726606
Goldfield	42.735623	-93.917906
Goodell	42.923826	-93.6141
Goose Lake	41.96764	-90.381829
Gowrie	42.277932	-94.289735
Graettinger	43.23702	-94.750469
Graf	42.493853	-90.873191
Grafton	43.330678	-93.068714
Grand Junction	42.032994	-94.236952
Grand Mound	41.823745	-90.650673
Grand River	40.819011	-93.963064
Grandview	41.277115	-91.188077
Granger	41.761696	-93.823577
Grant	41.143271	-94.98417
Granville	42.985344	-95.875011
Gravity	40.76353	-94.74442
Gray	41.841711	-94.985863
Greeley	42.584905	-91.341734
Greene	42.896506	-92.803538
Greenfield	41.305797	-94.459268
Green Mountain	42.101917	-92.819626
Greenville	43.016978	-95.146117
Grimes	41.677848	-93.80231
Grinnell	41.735236	-92.724902
Griswold	41.234332	-95.139368
Grundy Center	42.363729	-92.774017
Gruver	43.393076	-94.703556
Guernsey	41.650551	-92.346018
Guthrie Center	41.677935	-94.499153
Guttenberg	42.788556	-91.108775
Halbur	42.005319	-94.971946
Hamburg	40.606215	-95.654721
Hamilton	41.17049	-92.904095
Hampton	42.741989	-93.204992
Hancock	41.394614	-95.35969
Hanlontown	43.280934	-93.378907
Hansell	42.757771	-93.104119
Harcourt	42.260558	-94.174487
Hardy	42.81017	-94.0512
Harlan	41.649529	-95.326788
Harper	41.363721	-92.050895
Harpers Ferry	43.200815	-91.152153
Harris	43.4451	-95.437199
Hartford	41.457729	-93.403799
Hartley	43.179058	-95.476755
Hartwick	41.785608	-92.345194
Harvey	41.317948	-92.922715
Hastings	41.025153	-95.494742
Havelock	42.833019	-94.701025
Haverhill	41.944144	-92.960721
Hawarden	43.001314	-96.482908
Hawkeye	42.937787	-91.950402
Hayesville	41.2648	-92.247792
Hayfield	43.178562	-93.694828
Hazleton	42.618538	-91.906112
Hedrick	41.171327	-92.307914
Henderson	41.139914	-95.430294
Hiawatha	42.056054	-91.689939
High Amana	41.801129	-91.941871
Hills	41.556611	-91.536295
Hillsboro	40.837159	-91.711321
Hinton	42.62279	-96.29815
Holiday Lake	41.817971	-92.453517
Holland	42.400127	-92.798835
Holstein	42.487149	-95.542877
Holy Cross	42.601087	-90.996177
Homestead	41.761205	-91.871137
Hopkinton	42.342873	-91.249048
Hornick	42.228989	-96.096459
Hospers	43.071919	-95.903678
Houghton	40.783668	-91.610022
Hubbard	42.305793	-93.30166
Hudson	42.434882	-92.451284
Hull	43.189457	-96.1341
Humboldt	42.722928	-94.22502
Humeston	40.860728	-93.497303
Hutchins	43.08778	-93.88657
Huxley	41.896551	-93.591995
Ida Grove	42.34324	-95.473368
Imogene	40.877674	-95.429213
Independence	42.462193	-91.903152
Indianola	41.362971	-93.565545
Inwood	43.309209	-96.434357
Ionia	43.035879	-92.458402
Iowa City	41.655661	-91.530859
Iowa Falls	42.519169	-93.26605
Ireton	42.974897	-96.321609
Irvington	43.012876	-94.195715
Irwin	41.790131	-95.206781
Jackson Junction	43.10133	-92.04622
Jacksonville	41.645074	-95.151693
Jamaica	41.845358	-94.306963
Janesville	42.645805	-92.462397
Jefferson	42.017743	-94.379422
Jesup	42.47454	-92.065636
Jewell Junction	42.311647	-93.638709
Johnston	41.69195	-93.724456
Joice	43.364147	-93.457308
Jolley	42.47938	-94.719076
Kalona	41.487378	-91.701828
Kamrar	42.38965	-93.727857
Kanawha	42.93416	-93.793179
Kellerton	40.710408	-94.049929
Kelley	41.950866	-93.664958
Kellogg	41.718036	-92.907157
Kensett	43.35338	-93.210797
Kent	40.953632	-94.461127
Kent Estates	41.466488	-91.056876
Keokuk	40.409546	-91.402511
Keomah Village	41.286783	-92.536876
Keosauqua	40.73464	-91.960305
Keota	41.365129	-91.953314
Keswick	41.45455	-92.238315
Keystone	41.999484	-92.198186
Kimballton	41.627204	-95.074671
Kingsley	42.586432	-95.967948
Kingston	40.97923	-91.045788
Kinross	41.459056	-91.987297
Kirkman	41.728596	-95.267062
Kirkville	41.142286	-92.503565
Kiron	42.19416	-95.327078
Klemme	43.009644	-93.601345
Knierim	42.456339	-94.455871
Knoxville	41.318484	-93.102624
Lacona	41.190095	-93.385081
Ladora	41.755742	-92.185917
Lake City	42.26767	-94.731054
Lake Mills	43.417081	-93.531588
Lake Panorama	41.721545	-94.404021
Lake Park	43.446938	-95.324947
Lakeside	42.617373	-95.177431
Lake View	42.301996	-95.035761
Lakota	43.378647	-94.096301
Lambs Grove	41.700761	-93.079345
Lamoni	40.619579	-93.930477
Lamont	42.598552	-91.640388
La Motte	42.295638	-90.623289
Lanesboro	42.182541	-94.689769
Lansing	43.359835	-91.222859
La Porte City	42.313759	-92.190878
Larchwood	43.454648	-96.436341
Larrabee	42.861501	-95.544737
Latimer	42.762921	-93.365518
Laurel	41.883997	-92.922312
Laurens	42.847502	-94.847939
Lawler	43.071919	-92.152813
Lawton	42.476974	-96.185092
Leando	40.821203	-92.074516
Le Claire	41.595594	-90.377006
Ledyard	43.419204	-94.159283
Le Grand	42.007186	-92.775058
Lehigh	42.358203	-94.053366
Leighton	41.338839	-92.786348
Leland	43.334026	-93.631824
Le Mars	42.781514	-96.173311
Lenox	40.883177	-94.557932
Leon	40.741341	-93.755571
Le Roy	40.877911	-93.592622
Lester	43.440293	-96.331416
Letts	41.330017	-91.23539
Lewis	41.306403	-95.084269
Libertyville	40.958218	-92.04962
Lidderdale	42.122421	-94.783642
Lime Springs	43.449899	-92.284064
Lincoln	42.262718	-92.69233
Linden	41.64274	-94.27002
Lineville	40.587032	-93.523193
Linn Grove	42.89389	-95.243647
Lisbon	41.92048	-91.391602
Liscomb	42.191262	-93.006282
Little Cedar	43.380049	-92.725683
Little Rock	43.447066	-95.880434
Little Sioux	41.808191	-96.027402
Livermore	42.867823	-94.183803
Lockridge	40.993595	-91.750659
Logan	41.645409	-95.791253
Lohrville	42.266945	-94.551547
Lone Rock	43.220867	-94.325289
Lone Tree	41.485893	-91.426698
Long Grove	41.692236	-90.580271
Lorimor	41.126742	-94.056855
Lost Nation	41.967548	-90.818139
Loveland	41.49702	-95.890225
Lovilia	41.134735	-92.907907
Lowden	41.858932	-90.922906
Lowell	40.834348	-91.438597
Low Moor	41.802944	-90.354992
Luana	43.059422	-91.455727
Lucas	41.03241	-93.461601
Luther	41.966902	-93.817641
Lu Verne	42.90946	-94.083593
Luxemburg	42.604028	-91.072578
Luzerne	41.905434	-92.180366
Lynnville	41.572859	-92.786893
Lytton	42.423252	-94.860874
McCallsburg	42.164883	-93.390781
McCausland	41.743407	-90.445881
McClelland	41.331616	-95.681396
Macedonia	41.192259	-95.426544
McGregor	43.028291	-91.185657
McIntire	43.435949	-92.593634
Macksburg	41.214704	-94.185073
Madrid	41.875688	-93.820526
Magnolia	41.692671	-95.874139
Maharishi Vedic City	41.054451	-92.014608
Malcom	41.706101	-92.55531
Mallard	42.939394	-94.683394
Maloy	40.670645	-94.409645
Malvern	41.003747	-95.584141
Manchester	42.485339	-91.456086
Manilla	41.892555	-95.234506
Manly	43.288254	-93.200815
Manning	41.90963	-95.064442
Manson	42.528638	-94.540064
Mapleton	42.167315	-95.790869
Maquoketa	42.06053	-90.663862
Marathon	42.860193	-94.982866
Marble Rock	42.964608	-92.867772
Marcus	42.822401	-95.806842
Marengo	41.796205	-92.068061
Marion	42.045394	-91.586155
Marne	41.448857	-95.110897
Marquette	43.043143	-91.192527
Marshalltown	42.0343	-92.906266
Martelle	42.02043	-91.357818
Martensdale	41.37375	-93.7388
Martinsburg	41.17877	-92.25189
Marysville	41.180833	-92.953778
Mason City	43.148585	-93.19984
Masonville	42.479808	-91.591513
Massena	41.250632	-94.769859
Matlock	43.244307	-95.934382
Maurice	42.966136	-96.182029
Maxwell	41.891433	-93.396063
Maynard	42.773315	-91.878025
Maysville	41.649545	-90.718487
Mechanicsville	41.905593	-91.253272
Mediapolis	41.007867	-91.16372
Melbourne	41.941623	-93.102304
Melcher-Dallas	41.226962	-93.241634
Melrose	40.979074	-93.050824
Melvin	43.286461	-95.608631
Menlo	41.522126	-94.403754
Meriden	42.794537	-95.634142
Merrill	42.720456	-96.251943
Meservey	42.915648	-93.473276
Meyer	43.461813	-92.701063
Middle Amana	41.794765	-91.901539
Middletown	40.827862	-91.262227
Miles	42.048121	-90.313318
Milford	43.341717	-95.145709
Miller	43.186371	-93.607646
Millersburg	41.573345	-92.159358
Millerton	40.849935	-93.306614
Milo	41.289284	-93.440373
Milton	40.671531	-92.161951
Minburn	41.757564	-94.028481
Minden	41.469409	-95.543198
Mineola	41.141446	-95.694773
Mingo	41.766212	-93.282532
Missouri Valley	41.559319	-95.902635
Mitchell	43.320189	-92.871072
Mitchellville	41.667232	-93.365854
Modale	41.618227	-96.012082
Mona	43.485981	-92.953441
Mondamin	41.710035	-96.021466
Monmouth	42.0751	-90.88223
Monona	43.049843	-91.391056
Monroe	41.518945	-93.103739
Montezuma	41.582991	-92.527828
Monticello	42.230425	-91.185925
Montour	41.980306	-92.715062
Montpelier	41.461433	-90.811395
Montrose	40.525347	-91.418407
Mooar	40.431939	-91.444612
Moorhead	41.923267	-95.851415
Moorland	42.441533	-94.295395
Moravia	40.891662	-92.819972
Morley	42.006145	-91.245878
Morning Sun	41.094139	-91.250598
Morrison	42.34297	-92.673299
Moscow	41.570664	-91.074306
Moulton	40.685492	-92.676302
Mount Auburn	42.257284	-92.093859
Mount Ayr	40.714071	-94.237225
Mount Pleasant	40.962205	-91.547162
Mount Sterling	40.618481	-91.935382
Mount Union	41.057704	-91.391398
Mount Vernon	41.92365	-91.423763
Moville	42.490235	-96.067924
Murray	41.041338	-93.948817
Muscatine	41.419058	-91.067946
Mystic	40.779175	-92.944387
Nashua	42.950393	-92.542538
Nemaha	42.514693	-95.088523
Neola	41.451904	-95.618914
Nevada	42.01749	-93.469674
New Albin	43.496987	-91.287867
Newell	42.609682	-95.003978
Newhall	41.993249	-91.967224
New Hampton	43.056219	-92.314725
New Hartford	42.568201	-92.621391
New Haven	43.283922	-92.642192
New Liberty	41.715953	-90.877832
New London	40.922919	-91.400663
New Market	40.732565	-94.900042
New Providence	42.281328	-93.171623
New Sharon	41.470056	-92.650966
Newton	41.696337	-93.040512
New Vienna	42.54772	-91.113885
New Virginia	41.181764	-93.73107
Nichols	41.479667	-91.30797
Nodaway	40.936099	-94.897373
Nora Springs	43.144083	-93.008927
Northboro	40.60733	-95.29247
North Buena Vista	42.672713	-90.961256
North English	41.5168	-92.077664
North Liberty	41.743623	-91.611233
North Washington	43.117131	-92.41511
Northwood	43.444091	-93.215969
Norwalk	41.483657	-93.695487
Norway	41.902206	-91.922791
Numa	40.685562	-92.980144
Oak Hills	40.755506	-91.149712
Oakland	41.31037	-95.399703
Oakland Acres	41.720862	-92.81987
Oakville	41.097988	-91.04379
Ocheyedan	43.418215	-95.53666
Odebolt	42.311829	-95.254412
Oelwein	42.671581	-91.912787
Ogden	42.039479	-94.028288
Okoboji	43.388082	-95.133244
Olds	41.134292	-91.544026
Olin	41.997473	-91.141242
Ollie	41.199187	-92.092344
Onawa	42.026476	-96.090917
Onslow	42.10685	-91.015062
Orange City	43.001805	-96.055251
Orchard	43.227529	-92.775888
Orient	41.203211	-94.417291
Orleans	43.452724	-95.085873
Osage	43.282673	-92.811317
Osceola	41.029726	-93.785259
Oskaloosa	41.292209	-92.640854
Ossian	43.146976	-91.764555
Osterdock	42.731252	-91.158664
Otho	42.422211	-94.14938
Oto	42.282168	-95.894552
Otranto	43.460856	-92.986294
Ottosen	42.897748	-94.376004
Ottumwa	41.022251	-92.423263
Owasa	42.431854	-93.204663
Oxford	41.722773	-91.791087
Oxford Junction	41.983747	-90.954342
Oyens	42.819816	-96.058042
Pacific Junction	41.017975	-95.799453
Packwood	41.132711	-92.082517
Palmer	42.630096	-94.598517
Palo	42.064233	-91.799285
Panama	41.72621	-95.475376
Panora	41.691126	-94.363909
Panorama Park	41.555701	-90.453769
Parkersburg	42.573851	-92.77845
Park View	41.694347	-90.538985
Parnell	41.583702	-92.004425
Paton	42.164386	-94.25503
Patterson	41.348429	-93.877594
Paullina	42.97986	-95.683443
Pella	41.404715	-92.917412
Peosta	42.447714	-90.844315
Percival	40.751269	-95.813266
Perry	41.837907	-94.093255
Persia	41.578556	-95.570113
Peterson	42.917324	-95.343117
Pierson	42.543586	-95.866538
Pilot Mound	42.159243	-94.018294
Pisgah	41.829855	-95.926167
Plainfield	42.844537	-92.535683
Plainview	41.667177	-90.780098
Plano	40.755625	-93.046942
Pleasant Hill	41.599106	-93.505047
Pleasanton	40.582444	-93.742929
Pleasant Plain	41.147178	-91.85962
Pleasantville	41.387011	-93.272787
Plover	42.876645	-94.622318
Plymouth	43.246394	-93.123281
Pocahontas	42.737021	-94.666046
Polk City	41.781842	-93.722607
Pomeroy	42.551934	-94.677879
Popejoy	42.593766	-93.42782
Portland	43.122622	-93.13748
Portsmouth	41.650302	-95.519491
Postville	43.084157	-91.56769
Prairieburg	42.237527	-91.425728
Prairie City	41.595423	-93.239276
Prescott	41.023587	-94.612816
Preston	42.049179	-90.396957
Primghar	43.086311	-95.620637
Princeton	41.669459	-90.357597
Promise City	40.747648	-93.148345
Protivin	43.216707	-92.088938
Pulaski	40.694358	-92.274173
Quasqueton	42.394773	-91.757679
Quimby	42.629075	-95.644144
Radcliffe	42.31771	-93.434311
Rake	43.480579	-93.919654
Ralston	42.041855	-94.629287
Randalia	42.86339	-91.886736
Randall	42.237033	-93.602579
Randolph	40.873135	-95.564727
Rathbun	40.801838	-92.887863
Raymond	42.469381	-92.229653
Readlyn	42.703703	-92.22503
Reasnor	41.578855	-93.022898
Redding	40.605433	-94.381948
Redfield	41.590442	-94.196243
Red Oak	41.01413	-95.224371
Reinbeck	42.322506	-92.594261
Rembrandt	42.825719	-95.16561
Remsen	42.815833	-95.972633
Renwick	42.826926	-93.981343
Rhodes	41.927815	-93.183723
Riceville	43.361563	-92.553318
Richland	41.185542	-91.993573
Rickardsville	42.581552	-90.876279
Ricketts	42.127962	-95.574864
Ridgeway	43.297113	-91.992422
Rinard	42.33964	-94.484914
Ringsted	43.295074	-94.507408
Rippey	41.933895	-94.200723
Riverdale	41.537276	-90.463583
Riverside	41.483235	-91.572195
River Sioux	41.802439	-96.047988
Riverton	40.686871	-95.568613
Robins	42.078745	-91.673973
Rochester	41.674149	-91.144308
Rock Falls	43.207148	-93.086793
Rockford	43.052435	-92.94769
Rock Rapids	43.426699	-96.166393
Rock Valley	43.202585	-96.289038
Rockwell	42.979972	-93.18718
Rockwell City	42.398125	-94.62887
Rodman	43.026584	-94.527369
Rodney	42.204484	-95.95073
Roland	42.166019	-93.502979
Rolfe	42.813197	-94.531855
Rome	40.982177	-91.681203
Rose Hill	41.320399	-92.463589
Roseville	43.02535	-92.808174
Rossie	43.013661	-95.188612
Rowan	42.739935	-93.550288
Rowley	42.368544	-91.844282
Royal	43.064441	-95.283721
Rudd	43.126262	-92.904722
Runnells	41.513968	-93.360098
Russell	40.980404	-93.201121
Ruthven	43.130054	-94.898691
Rutland	42.761402	-94.29517
Ryan	42.352336	-91.484945
Sabula	42.070188	-90.182499
Sac City	42.422042	-94.997437
Sageville	42.54952	-90.706428
St. Ansgar	43.379893	-92.917791
St. Anthony	42.123547	-93.197512
St. Benedict	43.044008	-94.06095
St. Charles	41.287152	-93.807451
St. Donatus	42.362442	-90.542206
St. Joseph	42.91229	-94.230914
St. Lucas	43.066468	-91.934063
St. Marys	41.307698	-93.733845
St. Olaf	42.926811	-91.387696
St. Paul	40.767847	-91.516424
Salem	40.85217	-91.62066
Salix	42.311921	-96.292189
Sanborn	43.181432	-95.655335
Sandusky	40.448001	-91.389046
Sandyville	41.370935	-93.386159
Saylorville	41.680754	-93.627005
Scarville	43.470963	-93.618419
Schaller	42.496531	-95.296271
Schleswig	42.161028	-95.434646
Scranton	42.019165	-94.549182
Searsboro	41.579124	-92.704124
Sergeant Bluff	42.397549	-96.350934
Sexton	43.074905	-94.089152
Seymour	40.682141	-93.121099
Shambaugh	40.657459	-95.035259
Shannon City	40.898751	-94.263651
Sharpsburg	40.804491	-94.638149
Sheffield	42.888763	-93.207143
Shelby	41.505574	-95.449363
Sheldahl	41.864523	-93.69675
Sheldon	43.179654	-95.843353
Shell Rock	42.712345	-92.581658
Shellsburg	42.092876	-91.871261
Shenandoah	40.758206	-95.372068
Sherrill	42.604588	-90.784178
Shueyville	41.846257	-91.651221
Sibley	43.401476	-95.743031
Sidney	40.745895	-95.644728
Sigourney	41.333974	-92.204448
Silver City	41.111474	-95.637852
Sioux Center	43.07479	-96.170407
Sioux City	42.49529	-96.389858
Sioux Rapids	42.891672	-95.148538
Slater	41.880736	-93.691179
Sloan	42.233062	-96.22483
Smithland	42.228903	-95.931578
Soldier	41.984306	-95.780438
Solon	41.806827	-91.498922
Somers	42.37875	-94.430991
South Amana	41.770357	-91.959912
South English	41.452153	-92.090333
Spencer	43.147025	-95.152691
Sperry	40.961955	-91.164118
Spillville	43.202841	-91.952212
Spirit Lake	43.416659	-95.113071
Spragueville	42.071527	-90.432745
Springbrook	42.165732	-90.479136
Spring Hill	41.412179	-93.650052
Springville	42.040542	-91.461155
Stacyville	43.43921	-92.783935
Stanhope	42.288933	-93.795986
Stanley	42.641963	-91.811891
Stanton	40.981229	-95.10277
Stanwood	41.892697	-91.148758
State Center	42.014821	-93.165304
Steamboat Rock	42.408061	-93.066168
Stockport	40.857266	-91.833349
Stockton	41.590828	-90.856428
Stone City	42.105427	-91.350196
Storm Lake	42.642951	-95.196463
Story City	42.185743	-93.586885
Stout	42.526962	-92.711533
Stratford	42.269593	-93.927416
Strawberry Point	42.680489	-91.53478
Struble	42.894418	-96.194453
Stuart	41.500464	-94.318105
Sully	41.577998	-92.846792
Sumner	42.849372	-92.097154
Sun Valley Lake	40.849185	-94.067487
Superior	43.433646	-94.946634
Sutherland	42.972941	-95.495245
Swaledale	42.976453	-93.3155
Swan	41.467598	-93.309547
Swea City	43.38349	-94.310265
Swedesburg	41.106002	-91.553228
Swisher	41.844583	-91.694646
Tabor	40.89493	-95.673625
Tama	41.965123	-92.573799
Templeton	41.918097	-94.940666
Tennant	41.594115	-95.444963
Terril	43.305794	-94.96892
Thayer	41.028705	-94.049938
Thompson	43.369903	-93.774701
Thor	42.6881	-94.049601
Thornburg	41.455752	-92.332273
Thornton	42.944221	-93.38702
Thurman	40.820118	-95.748813
Tiffin	41.705034	-91.654397
Tingley	40.852837	-94.195749
Tipton	41.770121	-91.128281
Titonka	43.237175	-94.041431
Toeterville	43.440057	-92.887929
Toledo	41.990174	-92.580342
Toronto	41.903118	-90.862815
Traer	42.189577	-92.464042
Trenton	41.065974	-91.639498
Treynor	41.232024	-95.606455
Tripoli	42.808371	-92.257843
Truesdale	42.729257	-95.183407
Truro	41.209794	-93.846711
Turin	42.020881	-95.966158
Twin Lakes	42.480996	-94.629756
Udell	40.78014	-92.743163
Underwood	41.380243	-95.68251
Union	42.243534	-93.062498
Unionville	40.818136	-92.695832
University Heights	41.655036	-91.558868
University Park	41.285546	-92.614978
Urbana	42.229835	-91.885511
Urbandale	41.636794	-93.779833
Ute	42.050259	-95.705776
Vail	42.059715	-95.200454
Valeria	41.729794	-93.325533
Van Horne	42.008311	-92.089718
Van Meter	41.524638	-93.94418
Van Wert	40.870742	-93.792178
Varina	42.658578	-94.898011
Ventura	43.128868	-93.465914
Victor	41.730599	-92.294846
Villisca	40.929875	-94.981108
Vincent	42.59187	-94.01887
Vining	41.99102	-92.387278
Vinton	42.163106	-92.026206
Volga	42.802939	-91.542301
Wadena	42.839676	-91.659402
Wahpeton	43.369515	-95.17591
Walcott	41.587319	-90.780518
Walford	41.879845	-91.830559
Walker	42.287545	-91.781479
Wallingford	43.320285	-94.792177
Wall Lake	42.26732	-95.093226
Walnut	41.489453	-95.219669
Wapello	41.177222	-91.188991
Washburn	42.410291	-92.266866
Washington	41.297913	-91.693671
Washta	42.575575	-95.720125
Waterloo	42.492327	-92.351947
Waterville	43.207661	-91.2966
Watkins	41.893102	-91.984993
Waucoma	43.055629	-92.034459
Waukee	41.59048	-93.882818
Waukon	43.268519	-91.478492
Waverly	42.722049	-92.469462
Wayland	41.148347	-91.657535
Webb	42.949759	-95.012919
Webster	41.438464	-92.171718
Webster City	42.462423	-93.818201
Weldon	40.897314	-93.735023
Wellman	41.469238	-91.835247
Wellsburg	42.433855	-92.926618
Welton	41.907948	-90.596853
Wesley	43.089115	-93.992889
West Amana	41.808457	-91.965539
West Bend	42.959966	-94.445731
West Branch	41.666158	-91.344197
West Burlington	40.821628	-91.175475
West Chester	41.340039	-91.816948
West Des Moines	41.549937	-93.781351
Westfield	42.756206	-96.605527
Westgate	42.768333	-91.995669
West Liberty	41.572995	-91.262639
West Okoboji	43.347705	-95.166396
Weston	41.342261	-95.744822
Westphalia	41.719399	-95.39377
West Point	40.71454	-91.452832
Westside	42.075699	-95.101385
West Union	42.958873	-91.813024
Westwood	40.964955	-91.626773
Wever	40.705655	-91.228102
What Cheer	41.400348	-92.357088
Wheatland	41.833064	-90.83801
Whiting	42.127224	-96.150677
Whittemore	43.063335	-94.425246
Whitten	42.264454	-93.010632
Willey	41.97878	-94.822404
Williams	42.489193	-93.541245
Williamsburg	41.668884	-92.013249
Williamson	41.088234	-93.256955
Wilton	41.589109	-91.025481
Windsor Heights	41.60446	-93.712802
Winfield	41.125904	-91.438127
Winterset	41.349897	-94.018065
Winthrop	42.470766	-91.737378
Wiota	41.40078	-94.887329
Woden	43.230756	-93.911402
Woodbine	41.736338	-95.711055
Woodburn	41.010852	-93.59632
Woodward	41.852764	-93.92073
Woolstock	42.564776	-93.843131
Worthington	42.397928	-91.120703
Wyoming	42.059542	-91.005188
Yale	41.77512	-94.3578
Yarmouth	41.024513	-91.322067
Yetter	42.316107	-94.843199
Yorktown	40.735257	-95.154337
Zearing	42.158925	-93.297182
Zwingle	42.297192	-90.687436
Abbyville	37.970576	-98.202961
Abilene	38.924503	-97.228004
Ada	39.1622	-97.885948
Admire	38.640995	-96.102009
Agenda	39.706567	-97.432239
Agra	39.761262	-99.119427
Albert	38.453959	-99.011129
Alden	38.243839	-98.31173
Alexander	38.469417	-99.552998
Allen	38.655123	-96.169636
Alma	39.015681	-96.287096
Almena	39.891274	-99.709613
Altamont	37.185366	-95.291832
Alta Vista	38.862942	-96.488838
Alton	39.467804	-98.948639
Altoona	37.524517	-95.661498
Americus	38.506385	-96.261282
Ames	39.568894	-97.450965
Andale	37.791285	-97.627417
Andover	37.687166	-97.130753
Anthony	37.158533	-98.042776
Arcadia	37.641172	-94.624019
Argonia	37.267876	-97.762939
Arkansas City	37.072499	-97.038436
Arlington	37.89629	-98.178064
Arma	37.542775	-94.701807
Asherville	39.407469	-97.9732
Ashland	37.186661	-99.769671
Assaria	38.680203	-97.604142
Atchison	39.562552	-95.136611
Athol	39.766191	-98.919748
Atlanta	37.435738	-96.766978
Attica	37.242605	-98.227624
Atwood	39.8099	-101.041893
Auburn	38.907756	-95.815555
Augusta	37.698016	-96.97316
Aurora	39.451924	-97.529846
Axtell	39.871258	-96.256896
Baileyville	39.85012	-96.192719
Bala	39.310829	-96.950392
Baldwin City	38.777506	-95.18748
Barnard	39.189171	-98.044252
Barnes	39.711551	-96.873404
Bartlett	37.05486	-95.211569
Basehor	39.135325	-94.929047
Bassett	37.907206	-95.405651
Bavaria	38.795399	-97.75474
Baxter Springs	37.019951	-94.734961
Bazine	38.446126	-99.693006
